P2RY2--P2RU1,f,99.9,Membrane and cell surface proteins and peptides 
P2RY4--NRU,f,99.9,Membrane and cell surface proteins and peptides 
P2RY6--PP2891,f,99.9,Membrane and cell surface proteins and peptides 
P2RY8,a,52.3,All alpha proteins 
P2RY8,f,99.9,Membrane and cell surface proteins and peptides 
P3H1--GROS1--LEPRE1--PSEC0109,a,75.6,All alpha proteins 
P3H2--LEPREL1--MLAT4,a,92.1,All alpha proteins 
P3H2--LEPREL1--MLAT4,e,62.6,Multi-domain proteins (alpha and beta) 
P3H4--LEPREL4--NOL55--SC65,a,55.2,All alpha proteins 
P4HA1--P4HA,a,50.5,All alpha proteins 
P4HA1--P4HA,e,51.3,Multi-domain proteins (alpha and beta) 
P4HB--ERBA2L--PDI--PDIA1--PO4DB,c,96.6,Alpha and beta proteins (a/b) 
P4HTM--PH4,a,92.1,All alpha proteins 
PA2G4--EBP1,d,98.0,Alpha and beta proteins (a+b) 
PA2G4--EBP1,b,55.4,All beta proteins 
PA2G4--EBP1,c,71.8,Alpha and beta proteins (a/b) 
PA2G4--EBP1,a,99.0,All alpha proteins 
PAAF1--WDR71,b,95.3,All beta proteins 
PABPC1L2A--PABPC1L2--RBM32A;--PABPC1L2B--PABPC1L2--RBM32B,d,98.9,Alpha and beta proteins (a+b) 
PABPC1L--C20orf119,d,99.0,Alpha and beta proteins (a+b) 
PABPC1L--C20orf119,a,99.8,All alpha proteins 
PABPC1--PAB1--PABP1--PABPC2,d,99.3,Alpha and beta proteins (a+b) 
PABPC1--PAB1--PABP1--PABPC2,a,99.9,All alpha proteins 
PABPC3--PABP3--PABPL3,d,99.0,Alpha and beta proteins (a+b) 
PABPC3--PABP3--PABPL3,a,99.8,All alpha proteins 
PABPC4--APP1--PABP4,d,99.3,Alpha and beta proteins (a+b) 
PABPC4--APP1--PABP4,a,99.8,All alpha proteins 
PABPC4L,d,98.9,Alpha and beta proteins (a+b) 
PABPC5--PABP5,d,99.2,Alpha and beta proteins (a+b) 
PABPN1L--EPABP2--PABPNL1,d,98.3,Alpha and beta proteins (a+b) 
PABPN1--PAB2--PABP2,d,97.1,Alpha and beta proteins (a+b) 
PACRG--GLUP,a,69.8,All alpha proteins 
PACRG--GLUP,d,70.5,Alpha and beta proteins (a+b) 
PACRGL--C4orf28,a,52.9,All alpha proteins 
PACSIN1--KIAA1379,a,99.8,All alpha proteins 
PACSIN1--KIAA1379,b,97.8,All beta proteins 
PACSIN2,a,64.6,All alpha proteins 
PACSIN2,b,97.7,All beta proteins 
PACSIN3,a,99.7,All alpha proteins 
PACSIN3,b,97.0,All beta proteins 
PADI1--PAD1--PDI1,d,100.0,Alpha and beta proteins (a+b) 
PADI1--PAD1--PDI1,b,100.0,All beta proteins 
PADI2--KIAA0994--PAD2--PDI2,d,100.0,Alpha and beta proteins (a+b) 
PADI2--KIAA0994--PAD2--PDI2,b,99.9,All beta proteins 
PADI2--KIAA0994--PAD2--PDI2,c,80.6,Alpha and beta proteins (a/b) 
PADI3--PAD3--PDI3,d,100.0,Alpha and beta proteins (a+b) 
PADI3--PAD3--PDI3,b,99.9,All beta proteins 
PADI4--PAD4--PADI5--PDI5,b,100.0,All beta proteins 
PADI4--PAD4--PADI5--PDI5,d,100.0,Alpha and beta proteins (a+b) 
PADI6--PAD6,b,100.0,All beta proteins 
PADI6--PAD6,d,100.0,Alpha and beta proteins (a+b) 
PAEP,b,94.7,All beta proteins 
PAEP,a,75.7,All alpha proteins 
PAFAH1B1--LIS1--MDCR--MDS--PAFAHA,b,100.0,All beta proteins 
PAFAH1B1--LIS1--MDCR--MDS--PAFAHA,a,99.9,All alpha proteins 
PAFAH1B1--LIS1--MDCR--MDS--PAFAHA,d,72.1,Alpha and beta proteins (a+b) 
PAFAH1B2--PAFAHB,c,99.1,Alpha and beta proteins (a/b) 
PAFAH1B3--PAFAHG,e,51.1,Multi-domain proteins (alpha and beta) 
PAFAH1B3--PAFAHG,c,98.8,Alpha and beta proteins (a/b) 
PAFAH2,c,97.0,Alpha and beta proteins (a/b) 
PAGE1--GAGE9--GAGEB1,d,60.5,Alpha and beta proteins (a+b) 
PAGR1--C16orf53--PA1,c,52.3,Alpha and beta proteins (a/b) 
PAH,d,100.0,Alpha and beta proteins (a+b) 
PAICS--ADE2--AIRC--PAIS,c,52.3,Alpha and beta proteins (a/b) 
PAICS--ADE2--AIRC--PAIS,d,100.0,Alpha and beta proteins (a+b) 
PAIP1,a,89.1,All alpha proteins 
PAIP2--PAIP2A--HSPC218,d,56.9,Alpha and beta proteins (a+b) 
PAK1IP1--PIP1--WDR84,b,98.5,All beta proteins 
PAK1,a,53.8,All alpha proteins 
PAK1,d,94.0,Alpha and beta proteins (a+b) 
PAK2,d,93.7,Alpha and beta proteins (a+b) 
PAK2,a,57.0,All alpha proteins 
PAK3--OPHN3,d,100.0,Alpha and beta proteins (a+b) 
PAK3--OPHN3,a,99.3,All alpha proteins 
PAK4--KIAA1142,d,57.2,Alpha and beta proteins (a+b) 
PAK4--KIAA1142,a,95.8,All alpha proteins 
PAK6--PAK5,d,94.1,Alpha and beta proteins (a+b) 
PAK6--PAK5,a,74.4,All alpha proteins 
PAK6--PAK5,c,50.2,Alpha and beta proteins (a/b) 
PAK7--KIAA1264--PAK5,d,99.9,Alpha and beta proteins (a+b) 
PAK7--KIAA1264--PAK5,a,95.6,All alpha proteins 
PALB2--FANCN,b,53.8,All beta proteins 
PALD1--KIAA1274--PALD,c,99.8,Alpha and beta proteins (a/b) 
PALD1--KIAA1274--PALD,b,64.1,All beta proteins 
PALLD--KIAA0992--CGI-151,b,98.4,All beta proteins 
PALMD--C1orf11--PALML,c,63.7,Alpha and beta proteins (a/b) 
PAM16--MAGMAS--TIM16--TIMM16--CGI-136,a,65.9,All alpha proteins 
PAM16--MAGMAS--TIM16--TIMM16--CGI-136,c,50.7,Alpha and beta proteins (a/b) 
PAM16--MAGMAS--TIM16--TIMM16--CGI-136,b,51.8,All beta proteins 
PAM16--MAGMAS--TIM16--TIMM16--CGI-136,d,57.8,Alpha and beta proteins (a+b) 
PAM,b,73.2,All beta proteins 
PAN2--KIAA0710--USP52,b,72.7,All beta proteins 
PAN2--KIAA0710--USP52,d,98.2,Alpha and beta proteins (a+b) 
PAN2--KIAA0710--USP52,c,50.8,Alpha and beta proteins (a/b) 
PAN3,d,94.7,Alpha and beta proteins (a+b) 
PAN3,g,54.1,Small proteins 
PAN3,a,68.5,All alpha proteins 
PANK1--PANK,c,88.9,Alpha and beta proteins (a/b) 
PANK2--C20orf48,c,99.5,Alpha and beta proteins (a/b) 
PANK3,c,93.4,Alpha and beta proteins (a/b) 
PANK4,c,95.2,Alpha and beta proteins (a/b) 
PANK4,e,99.9,Multi-domain proteins (alpha and beta) 
PANX2,c,78.4,Alpha and beta proteins (a/b) 
PAPD4--GLD2,d,96.3,Alpha and beta proteins (a+b) 
PAPD4--GLD2,a,99.9,All alpha proteins 
PAPD5,d,62.3,Alpha and beta proteins (a+b) 
PAPD5,a,99.6,All alpha proteins 
PAPD5,c,58.7,Alpha and beta proteins (a/b) 
PAPD7--POLS--TRF4,d,99.4,Alpha and beta proteins (a+b) 
PAPD7--POLS--TRF4,a,99.7,All alpha proteins 
PAPOLA--PAP,d,79.1,Alpha and beta proteins (a+b) 
PAPOLA--PAP,a,100.0,All alpha proteins 
PAPOLB--PAPT,d,99.9,Alpha and beta proteins (a+b) 
PAPOLB--PAPT,a,100.0,All alpha proteins 
PAPOLG--PAP2--PAPG,d,95.4,Alpha and beta proteins (a+b) 
PAPOLG--PAP2--PAPG,a,100.0,All alpha proteins 
PAPPA2--PLAC3,d,80.2,Alpha and beta proteins (a+b) 
PAPPA2--PLAC3,b,97.3,All beta proteins 
PAPPA2--PLAC3,g,73.5,Small proteins 
PAPPA,d,67.6,Alpha and beta proteins (a+b) 
PAPPA,b,51.1,All beta proteins 
PAPPA,g,86.2,Small proteins 
PAPPA,c,51.4,Alpha and beta proteins (a/b) 
PAPSS1--ATPSK1--PAPSS,c,93.7,Alpha and beta proteins (a/b) 
PAPSS1--ATPSK1--PAPSS,b,99.8,All beta proteins 
PAPSS2--ATPSK2,c,99.7,Alpha and beta proteins (a/b) 
PAPSS2--ATPSK2,b,99.8,All beta proteins 
PAQR6,f,54.4,Membrane and cell surface proteins and peptides 
PAQR7--MRPA,a,63.4,All alpha proteins 
PAQR8--C6orf33--LMPB1--MPRB,d,76.0,Alpha and beta proteins (a+b) 
PARD3B--ALS2CR19--PAR3B--PAR3L,b,97.8,All beta proteins 
PARD3--PAR3--PAR3A,b,98.2,All beta proteins 
PARD6A--PAR6A,b,96.8,All beta proteins 
PARD6A--PAR6A,d,87.5,Alpha and beta proteins (a+b) 
PARD6B--PAR6B,b,93.1,All beta proteins 
PARD6B--PAR6B,d,77.0,Alpha and beta proteins (a+b) 
PARD6G--PAR6G,b,95.6,All beta proteins 
PARD6G--PAR6G,d,60.9,Alpha and beta proteins (a+b) 
PARK2--PRKN,g,55.4,Small proteins 
PARK2--PRKN,d,79.7,Alpha and beta proteins (a+b) 
PARK7,c,64.1,Alpha and beta proteins (a/b) 
PARK7,d,51.2,Alpha and beta proteins (a+b) 
PARL--PSARL--PRO2207,f,98.9,Membrane and cell surface proteins and peptides 
PARN--DAN,d,56.2,Alpha and beta proteins (a+b) 
PARN--DAN,c,56.4,Alpha and beta proteins (a/b) 
PARP10,a,58.2,All alpha proteins 
PARP10,d,99.6,Alpha and beta proteins (a+b) 
PARP11--C12orf6,d,97.1,Alpha and beta proteins (a+b) 
PARP11--C12orf6,a,51.4,All alpha proteins 
PARP12--ZC3HDC1,d,74.4,Alpha and beta proteins (a+b) 
PARP12--ZC3HDC1,g,51.7,Small proteins 
PARP14--BAL2--KIAA1268,d,99.7,Alpha and beta proteins (a+b) 
PARP14--BAL2--KIAA1268,c,98.2,Alpha and beta proteins (a/b) 
PARP14--BAL2--KIAA1268,a,50.9,All alpha proteins 
PARP14--BAL2--KIAA1268,e,54.6,Multi-domain proteins (alpha and beta) 
PARP15--BAL3,c,97.8,Alpha and beta proteins (a/b) 
PARP15--BAL3,d,99.8,Alpha and beta proteins (a+b) 
PARP16--ARTD15--C15orf30,d,98.6,Alpha and beta proteins (a+b) 
PARP1--ADPRT--PPOL,d,100.0,Alpha and beta proteins (a+b) 
PARP1--ADPRT--PPOL,a,100.0,All alpha proteins 
PARP1--ADPRT--PPOL,c,83.0,Alpha and beta proteins (a/b) 
PARP1--ADPRT--PPOL,g,51.4,Small proteins 
PARP1--ADPRT--PPOL,b,56.6,All beta proteins 
PARP2--ADPRT2--ADPRTL2,d,100.0,Alpha and beta proteins (a+b) 
PARP2--ADPRT2--ADPRTL2,a,100.0,All alpha proteins 
PARP3--ADPRT3--ADPRTL3,d,100.0,Alpha and beta proteins (a+b) 
PARP3--ADPRT3--ADPRTL3,a,99.9,All alpha proteins 
PARP4--ADPRTL1--KIAA0177--PARPL,c,69.8,Alpha and beta proteins (a/b) 
PARP4--ADPRTL1--KIAA0177--PARPL,a,97.7,All alpha proteins 
PARP4--ADPRTL1--KIAA0177--PARPL,d,99.8,Alpha and beta proteins (a+b) 
PARP6,c,52.8,Alpha and beta proteins (a/b) 
PARP6,d,97.3,Alpha and beta proteins (a+b) 
PARP8,c,63.1,Alpha and beta proteins (a/b) 
PARP8,d,97.5,Alpha and beta proteins (a+b) 
PARP9--BAL--BAL1,c,97.1,Alpha and beta proteins (a/b) 
PARP9--BAL--BAL1,d,96.7,Alpha and beta proteins (a+b) 
PARP9--BAL--BAL1,b,52.8,All beta proteins 
PARP9--BAL--BAL1,g,53.5,Small proteins 
PARS2,d,68.9,Alpha and beta proteins (a+b) 
PARS2,c,83.0,Alpha and beta proteins (a/b) 
PARVA--MXRA2,b,52.4,All beta proteins 
PARVA--MXRA2,a,54.6,All alpha proteins 
PARVA--MXRA2,c,61.0,Alpha and beta proteins (a/b) 
PARVB--CGI-56,a,55.3,All alpha proteins 
PARVG,a,65.6,All alpha proteins 
PASD1,d,92.1,Alpha and beta proteins (a+b) 
PASK--KIAA0135,d,61.8,Alpha and beta proteins (a+b) 
PATE1--PATE,g,51.1,Small proteins 
PATE1--PATE,a,64.3,All alpha proteins 
PATE3,g,54.5,Small proteins 
PATE4,g,58.5,Small proteins 
PATZ1--PATZ--RIAZ--ZBTB19--ZNF278--ZSG,g,90.7,Small proteins 
PATZ1--PATZ--RIAZ--ZBTB19--ZNF278--ZSG,d,99.6,Alpha and beta proteins (a+b) 
PAX1--HUP48,a,52.9,All alpha proteins 
PAX2,a,99.8,All alpha proteins 
PAX2,d,57.4,Alpha and beta proteins (a+b) 
PAX3--HUP2,a,99.8,All alpha proteins 
PAX3--HUP2,b,52.7,All beta proteins 
PAX4,a,60.5,All alpha proteins 
PAX4,g,53.6,Small proteins 
PAX5,a,58.2,All alpha proteins 
PAX6--AN2,a,64.6,All alpha proteins 
PAX7--HUP1,b,50.5,All beta proteins 
PAX7--HUP1,a,62.7,All alpha proteins 
PAX8,a,61.2,All alpha proteins 
PAX9,a,52.8,All alpha proteins 
PAX9,b,54.5,All beta proteins 
PAXIP1--PAXIP1L--PTIP--CAGF28,c,97.9,Alpha and beta proteins (a/b) 
PBDC1--CXorf26,g,50.9,Small proteins 
PBK--TOPK,a,54.4,All alpha proteins 
PBK--TOPK,d,99.9,Alpha and beta proteins (a+b) 
PBLD--MAWBP,d,99.1,Alpha and beta proteins (a+b) 
PBLD--MAWBP,a,52.9,All alpha proteins 
PBOV1--UROC28,d,52.2,Alpha and beta proteins (a+b) 
PBOV1--UROC28,g,60.1,Small proteins 
PBRM1--BAF180--PB1,a,97.1,All alpha proteins 
PBRM1--BAF180--PB1,b,97.6,All beta proteins 
PBX1--PRL,a,59.0,All alpha proteins 
PBX1--PRL,c,69.5,Alpha and beta proteins (a/b) 
PBX1--PRL,d,51.4,Alpha and beta proteins (a+b) 
PBX1--PRL,f,50.3,Membrane and cell surface proteins and peptides 
PBX2--G17,a,81.9,All alpha proteins 
PBX2--G17,c,74.5,Alpha and beta proteins (a/b) 
PBX3,c,57.0,Alpha and beta proteins (a/b) 
PBX3,a,59.4,All alpha proteins 
PBX4,a,98.1,All alpha proteins 
PCBD1--DCOH--PCBD,d,99.7,Alpha and beta proteins (a+b) 
PCBD2--DCOH2--DCOHM,d,99.7,Alpha and beta proteins (a+b) 
PCBP1,d,74.0,Alpha and beta proteins (a+b) 
PCBP2,d,50.6,Alpha and beta proteins (a+b) 
PCBP3,d,79.4,Alpha and beta proteins (a+b) 
PCBP4,d,63.3,Alpha and beta proteins (a+b) 
PCCA,d,99.2,Alpha and beta proteins (a+b) 
PCCA,b,65.2,All beta proteins 
PCCA,f,91.7,Membrane and cell surface proteins and peptides 
PCCA,c,56.5,Alpha and beta proteins (a/b) 
PCCA,e,52.3,Multi-domain proteins (alpha and beta) 
PCCB,c,91.9,Alpha and beta proteins (a/b) 
PCCB,d,59.4,Alpha and beta proteins (a+b) 
PCDH10--KIAA1400,b,98.1,All beta proteins 
PCDH11X--KIAA1326--PCDH11--PCDHX,b,98.6,All beta proteins 
PCDH11Y--PCDH11--PCDH22--PCDHY,b,98.6,All beta proteins 
PCDH15--USH1F,b,97.0,All beta proteins 
PCDH17--PCDH68--PCH68,b,98.0,All beta proteins 
PCDH18--KIAA1562,g,50.9,Small proteins 
PCDH18--KIAA1562,b,98.2,All beta proteins 
PCDH19--KIAA1313,b,98.4,All beta proteins 
PCDH19--KIAA1313,c,52.8,Alpha and beta proteins (a/b) 
PCDH1,b,98.4,All beta proteins 
PCDH20--PCDH13,b,98.4,All beta proteins 
PCDH7--BHPCDH,b,98.5,All beta proteins 
PCDH8,b,98.3,All beta proteins 
PCDH9,g,71.5,Small proteins 
PCDH9,b,98.7,All beta proteins 
PCDHA10--CNRS8,b,97.9,All beta proteins 
PCDHA11--CNRS7,b,98.3,All beta proteins 
PCDHA12,b,98.1,All beta proteins 
PCDHA13--CNRS5,b,98.2,All beta proteins 
PCDHA1,b,98.2,All beta proteins 
PCDHA2,b,98.2,All beta proteins 
PCDHA3,b,98.2,All beta proteins 
PCDHA4,b,98.2,All beta proteins 
PCDHA5--CNRS6,b,98.3,All beta proteins 
PCDHA6--CNRS2,b,98.2,All beta proteins 
PCDHA7--CNRS4,b,98.1,All beta proteins 
PCDHA8,b,98.2,All beta proteins 
PCDHA9--KIAA0345,b,98.2,All beta proteins 
PCDHAC1,b,97.2,All beta proteins 
PCDHAC2,b,98.2,All beta proteins 
PCDHB11,b,98.3,All beta proteins 
PCDHB12,b,98.4,All beta proteins 
PCDHB14,b,98.3,All beta proteins 
PCDHB15,b,98.3,All beta proteins 
PCDHB16--KIAA1621--PCDH3X,b,98.6,All beta proteins 
PCDHB18P--PCDHB18,c,79.4,Alpha and beta proteins (a/b) 
PCDHB18P--PCDHB18,b,97.9,All beta proteins 
PCDHB1,b,98.2,All beta proteins 
PCDHB1,c,50.1,Alpha and beta proteins (a/b) 
PCDHB2,b,71.6,All beta proteins 
PCDHB3,b,97.7,All beta proteins 
PCDHB4,b,67.6,All beta proteins 
PCDHB5,b,98.4,All beta proteins 
PCDHB5,a,51.5,All alpha proteins 
PCDHB6,b,98.4,All beta proteins 
PCDHB7,b,72.1,All beta proteins 
PCDHB8--PCDH3I,b,98.4,All beta proteins 
PCDHB9--PCDH3H,b,98.4,All beta proteins 
PCDHGA10,b,55.4,All beta proteins 
PCDHGA11,b,63.8,All beta proteins 
PCDHGA1,b,98.4,All beta proteins 
PCDHGA2,b,63.3,All beta proteins 
PCDHGA3,b,83.7,All beta proteins 
PCDHGA4,b,98.2,All beta proteins 
PCDHGA5,b,73.7,All beta proteins 
PCDHGA6,b,98.2,All beta proteins 
PCDHGA7,b,98.5,All beta proteins 
PCDHGA8--KIAA0327,b,98.2,All beta proteins 
PCDHGA9,b,98.2,All beta proteins 
PCDHGB1,b,98.3,All beta proteins 
PCDHGB2,b,98.0,All beta proteins 
PCDHGB3,b,97.9,All beta proteins 
PCDHGB4--CDH20--FIB2,b,63.6,All beta proteins 
PCDHGB5,b,75.4,All beta proteins 
PCDHGB6,b,97.8,All beta proteins 
PCDHGB7,b,98.1,All beta proteins 
PCDHGC3--PCDH2,b,97.9,All beta proteins 
PCDHGC4,b,98.5,All beta proteins 
PCDHGC5,b,98.3,All beta proteins 
PCED1A--C20orf81--FAM113A,c,57.0,Alpha and beta proteins (a/b) 
PCED1B--FAM113B,c,95.6,Alpha and beta proteins (a/b) 
PCF11--KIAA0824,a,99.5,All alpha proteins 
PCF11--KIAA0824,g,74.8,Small proteins 
PCGF1--NSPC1--RNF68,g,98.1,Small proteins 
PCGF1--NSPC1--RNF68,d,56.7,Alpha and beta proteins (a+b) 
PCGF2--MEL18--RNF110--ZNF144,g,97.8,Small proteins 
PCGF3--RNF3--RNF3A,g,97.6,Small proteins 
PCGF3--RNF3--RNF3A,a,65.4,All alpha proteins 
PCGF3--RNF3--RNF3A,d,50.9,Alpha and beta proteins (a+b) 
PCGF5--RNF159,g,50.6,Small proteins 
PCGF5--RNF159,a,74.8,All alpha proteins 
PCGF6--MBLR--RNF134,c,51.3,Alpha and beta proteins (a/b) 
PCGF6--MBLR--RNF134,g,97.7,Small proteins 
PCGF6--MBLR--RNF134,d,78.1,Alpha and beta proteins (a+b) 
PCIF1--C20orf67,b,89.8,All beta proteins 
PCIF1--C20orf67,a,88.0,All alpha proteins 
PCK1--PEPCK1,c,100.0,Alpha and beta proteins (a/b) 
PCK1--PEPCK1,a,55.0,All alpha proteins 
PCK2--PEPCK2,c,78.1,Alpha and beta proteins (a/b) 
PCLO--ACZ--KIAA0559,g,80.2,Small proteins 
PCLO--ACZ--KIAA0559,b,96.6,All beta proteins 
PCMT1,c,98.1,Alpha and beta proteins (a/b) 
PCMTD1,c,96.6,Alpha and beta proteins (a/b) 
PCMTD1,a,62.3,All alpha proteins 
PCMTD2--C20orf36,c,98.2,Alpha and beta proteins (a/b) 
PCNA,d,57.6,Alpha and beta proteins (a+b) 
PCOLCE--PCPE1,b,99.5,All beta proteins 
PC,c,72.3,Alpha and beta proteins (a/b) 
PC,b,50.5,All beta proteins 
PC,d,99.4,Alpha and beta proteins (a+b) 
PC,a,100.0,All alpha proteins 
PC,f,87.0,Membrane and cell surface proteins and peptides 
PCSK1--NEC1,c,99.4,Alpha and beta proteins (a/b) 
PCSK1--NEC1,b,99.7,All beta proteins 
PCSK1--NEC1,d,99.8,Alpha and beta proteins (a+b) 
PCSK2--NEC2,c,99.6,Alpha and beta proteins (a/b) 
PCSK2--NEC2,d,99.0,Alpha and beta proteins (a+b) 
PCSK2--NEC2,b,99.6,All beta proteins 
PCSK5--PC5--PC6,a,82.9,All alpha proteins 
PCSK5--PC5--PC6,d,99.8,Alpha and beta proteins (a+b) 
PCSK5--PC5--PC6,g,82.0,Small proteins 
PCSK5--PC5--PC6,c,99.6,Alpha and beta proteins (a/b) 
PCSK5--PC5--PC6,b,99.8,All beta proteins 
PCSK6--PACE4,c,60.7,Alpha and beta proteins (a/b) 
PCSK6--PACE4,b,99.8,All beta proteins 
PCSK6--PACE4,d,99.8,Alpha and beta proteins (a+b) 
PCSK6--PACE4,g,89.1,Small proteins 
PCSK6--PACE4,a,52.3,All alpha proteins 
PCSK7--LPC--PC7--PC8--SPC7,c,99.6,Alpha and beta proteins (a/b) 
PCSK7--LPC--PC7--PC8--SPC7,b,99.6,All beta proteins 
PCSK7--LPC--PC7--PC8--SPC7,d,97.1,Alpha and beta proteins (a+b) 
PCSK9--NARC1--PSEC0052,d,96.5,Alpha and beta proteins (a+b) 
PCSK9--NARC1--PSEC0052,c,98.8,Alpha and beta proteins (a/b) 
PCTP--STARD2,b,53.0,All beta proteins 
PCTP--STARD2,d,99.7,Alpha and beta proteins (a+b) 
PCYOX1L--PSEC0105,c,86.9,Alpha and beta proteins (a/b) 
PCYT1A--CTPCT--PCYT1,c,51.5,Alpha and beta proteins (a/b) 
PCYT1A--CTPCT--PCYT1,b,65.2,All beta proteins 
PCYT1B--CCTB,c,64.3,Alpha and beta proteins (a/b) 
PCYT2,c,75.9,Alpha and beta proteins (a/b) 
PDCD10--CCM3--TFAR15,d,50.7,Alpha and beta proteins (a+b) 
PDCD11--KIAA0185,a,87.3,All alpha proteins 
PDCD11--KIAA0185,e,58.4,Multi-domain proteins (alpha and beta) 
PDCD11--KIAA0185,b,52.5,All beta proteins 
PDCD1LG2--B7DC--CD273--PDCD1L2--PDL2,b,95.0,All beta proteins 
PDCD1--PD1,b,97.2,All beta proteins 
PDCD2L,d,94.4,Alpha and beta proteins (a+b) 
PDCD2L,g,75.1,Small proteins 
PDCD2--RP8--ZMYND7,d,90.3,Alpha and beta proteins (a+b) 
PDCD2--RP8--ZMYND7,g,58.9,Small proteins 
PDCD2--RP8--ZMYND7,a,50.7,All alpha proteins 
PDCD4--H731,b,72.6,All beta proteins 
PDCD4--H731,a,99.6,All alpha proteins 
PDCD5--TFAR19,a,99.7,All alpha proteins 
PDCD6--ALG2,a,98.5,All alpha proteins 
PDCL2,c,89.2,Alpha and beta proteins (a/b) 
PDCL2,a,55.7,All alpha proteins 
PDCL3--PhLP2A--VIAF1,c,87.4,Alpha and beta proteins (a/b) 
PDCL3--PhLP2A--VIAF1,d,55.9,Alpha and beta proteins (a+b) 
PDCL--PHLOP1--PhLP1,c,87.6,Alpha and beta proteins (a/b) 
PDC,c,100.0,Alpha and beta proteins (a/b) 
PDDC1,c,95.9,Alpha and beta proteins (a/b) 
PDE10A,a,55.5,All alpha proteins 
PDE10A,d,71.8,Alpha and beta proteins (a+b) 
PDE11A,d,86.8,Alpha and beta proteins (a+b) 
PDE11A,a,50.5,All alpha proteins 
PDE12,d,97.7,Alpha and beta proteins (a+b) 
PDE12,c,53.6,Alpha and beta proteins (a/b) 
PDE1A,a,57.2,All alpha proteins 
PDE1B--PDE1B1--PDES1B,a,100.0,All alpha proteins 
PDE1C,a,63.2,All alpha proteins 
PDE2A,a,100.0,All alpha proteins 
PDE2A,d,75.3,Alpha and beta proteins (a+b) 
PDE3A,a,100.0,All alpha proteins 
PDE3B,c,50.9,Alpha and beta proteins (a/b) 
PDE3B,a,100.0,All alpha proteins 
PDE4A--DPDE2,a,100.0,All alpha proteins 
PDE4B--DPDE4,a,100.0,All alpha proteins 
PDE4C--DPDE1,a,100.0,All alpha proteins 
PDE4D--DPDE3,a,100.0,All alpha proteins 
PDE5A--PDE5,a,100.0,All alpha proteins 
PDE5A--PDE5,d,96.9,Alpha and beta proteins (a+b) 
PDE6A--PDEA,d,69.0,Alpha and beta proteins (a+b) 
PDE6A--PDEA,b,55.6,All beta proteins 
PDE6A--PDEA,a,100.0,All alpha proteins 
PDE6B--PDEB,a,53.2,All alpha proteins 
PDE6B--PDEB,d,76.9,Alpha and beta proteins (a+b) 
PDE6C--PDEA2,a,100.0,All alpha proteins 
PDE6C--PDEA2,d,73.5,Alpha and beta proteins (a+b) 
PDE6D--PDED,b,50.3,All beta proteins 
PDE6D--PDED,a,66.1,All alpha proteins 
PDE6G--PDEG,a,65.1,All alpha proteins 
PDE6H,a,66.1,All alpha proteins 
PDE7A,a,100.0,All alpha proteins 
PDE7A,b,61.1,All beta proteins 
PDE7B,a,100.0,All alpha proteins 
PDE8A,c,92.7,Alpha and beta proteins (a/b) 
PDE8A,d,97.4,Alpha and beta proteins (a+b) 
PDE8A,a,100.0,All alpha proteins 
PDE8B--PIG22,c,81.4,Alpha and beta proteins (a/b) 
PDE8B--PIG22,d,97.7,Alpha and beta proteins (a+b) 
PDE8B--PIG22,a,100.0,All alpha proteins 
PDE9A,g,50.3,Small proteins 
PDE9A,a,60.0,All alpha proteins 
PDE9A,c,61.5,Alpha and beta proteins (a/b) 
PDF--PDF1A,d,99.9,Alpha and beta proteins (a+b) 
PDGFA--PDGF1,g,99.5,Small proteins 
PDGFB--PDGF2--SIS,g,99.5,Small proteins 
PDGFB--PDGF2--SIS,d,64.4,Alpha and beta proteins (a+b) 
PDGFRA--PDGFR2--RHEPDGFRA,d,99.9,Alpha and beta proteins (a+b) 
PDGFRA--PDGFR2--RHEPDGFRA,b,95.7,All beta proteins 
PDGFRB--PDGFR--PDGFR1,b,97.4,All beta proteins 
PDGFRB--PDGFR--PDGFR1,d,99.6,Alpha and beta proteins (a+b) 
PDGFRL--PRLTS,b,93.3,All beta proteins 
PDHA1--PHE1A,c,100.0,Alpha and beta proteins (a/b) 
PDHA2--PDHAL,c,56.2,Alpha and beta proteins (a/b) 
PDHB--PHE1B,c,99.8,Alpha and beta proteins (a/b) 
PDHB--PHE1B,g,55.7,Small proteins 
PDHX--PDX1,a,96.1,All alpha proteins 
PDHX--PDX1,d,65.7,Alpha and beta proteins (a+b) 
PDHX--PDX1,f,70.8,Membrane and cell surface proteins and peptides 
PDHX--PDX1,b,59.2,All beta proteins 
PDHX--PDX1,c,99.9,Alpha and beta proteins (a/b) 
PDIA2--PDIP,c,99.0,Alpha and beta proteins (a/b) 
PDIA3--ERP57--ERP60--GRP58,c,99.0,Alpha and beta proteins (a/b) 
PDIA4--ERP70--ERP72,c,96.3,Alpha and beta proteins (a/b) 
PDIA5--PDIR,c,99.6,Alpha and beta proteins (a/b) 
PDIA6--ERP5--P5--TXNDC7,c,94.9,Alpha and beta proteins (a/b) 
PDIK1L--CLIK1L,d,100.0,Alpha and beta proteins (a+b) 
PDILT,c,84.2,Alpha and beta proteins (a/b) 
PDK1--PDHK1,a,100.0,All alpha proteins 
PDK1--PDHK1,d,92.9,Alpha and beta proteins (a+b) 
PDK2--PDHK2,a,100.0,All alpha proteins 
PDK2--PDHK2,d,99.8,Alpha and beta proteins (a+b) 
PDK2--PDHK2,c,51.3,Alpha and beta proteins (a/b) 
